,date,positive_sentiment,stock
2551,2020-07-27,0,PGAS
2552,2020-07-24,1,PGAS
2553,2020-07-23,1,PGAS
2554,2020-07-22,1,PGAS
2555,2020-07-21,0,PGAS
2556,2020-07-20,1,PGAS
2557,2020-07-17,0,PGAS
2558,2020-07-16,0,PGAS
2559,2020-07-15,1,PGAS
2560,2020-07-14,1,PGAS
2561,2020-07-13,0,PGAS
2562,2020-07-10,0,PGAS
2563,2020-07-09,1,PGAS
2564,2020-07-08,1,PGAS
2565,2020-07-07,1,PGAS
2566,2020-07-06,0,PGAS
2567,2020-07-03,0,PGAS
2568,2020-07-02,1,PGAS
2569,2020-07-01,0,PGAS
2570,2020-06-30,1,PGAS
2571,2020-06-29,1,PGAS
2572,2020-06-26,1,PGAS
2573,2020-06-25,0,PGAS
2574,2020-06-24,1,PGAS
2575,2020-06-23,0,PGAS
2576,2020-06-22,0,PGAS
2577,2020-06-19,0,PGAS
2578,2020-06-18,0,PGAS
2579,2020-06-17,1,PGAS
2580,2020-06-16,0,PGAS
2581,2020-06-15,1,PGAS
2582,2020-06-12,0,PGAS
2583,2020-06-11,0,PGAS
2584,2020-06-10,0,PGAS
2585,2020-06-09,1,PGAS
2586,2020-06-08,1,PGAS
2587,2020-06-05,0,PGAS
2588,2020-06-04,1,PGAS
2589,2020-06-03,1,PGAS
2590,2020-06-02,1,PGAS
2591,2020-05-29,0,PGAS
2592,2020-05-28,0,PGAS
2593,2020-05-27,1,PGAS
2594,2020-05-26,1,PGAS
2595,2020-05-20,0,PGAS
2596,2020-05-19,1,PGAS
2597,2020-05-18,0,PGAS
2598,2020-05-15,0,PGAS
2599,2020-05-14,1,PGAS
2600,2020-05-13,0,PGAS
2601,2020-05-12,1,PGAS
2602,2020-05-11,1,PGAS
2603,2020-05-08,1,PGAS
2604,2020-05-06,0,PGAS
2605,2020-05-05,0,PGAS
2606,2020-05-04,1,PGAS
2607,2020-04-30,1,PGAS
2608,2020-04-29,1,PGAS
2609,2020-04-28,0,PGAS
2610,2020-04-27,0,PGAS
2611,2020-04-24,1,PGAS
2612,2020-04-23,1,PGAS
2613,2020-04-22,0,PGAS
2614,2020-04-21,0,PGAS
2615,2020-04-20,1,PGAS
2616,2020-04-17,0,PGAS
2617,2020-04-16,0,PGAS
2618,2020-04-15,1,PGAS
2619,2020-04-14,1,PGAS
2620,2020-04-13,0,PGAS
2621,2020-04-09,0,PGAS
2622,2020-04-08,0,PGAS
2623,2020-04-07,1,PGAS
2624,2020-04-06,1,PGAS
2625,2020-04-03,1,PGAS
2626,2020-04-02,0,PGAS
2627,2020-04-01,1,PGAS
2628,2020-03-31,1,PGAS
2629,2020-03-30,1,PGAS
2630,2020-03-27,1,PGAS
2631,2020-03-26,1,PGAS
2632,2020-03-24,0,PGAS
2633,2020-03-23,0,PGAS
2634,2020-03-20,0,PGAS
2635,2020-03-19,0,PGAS
2636,2020-03-18,0,PGAS
2637,2020-03-17,0,PGAS
2638,2020-03-16,0,PGAS
2639,2020-03-13,0,PGAS
2640,2020-03-12,0,PGAS
2641,2021-03-12,0,PTBA
2642,2021-03-10,0,PTBA
2643,2021-03-09,0,PTBA
2644,2021-03-08,1,PTBA
2645,2021-03-05,0,PTBA
2646,2021-03-04,0,PTBA
2647,2021-03-03,1,PTBA
2648,2021-03-02,1,PTBA
2649,2021-03-01,1,PTBA
2650,2021-02-26,0,PTBA
2651,2021-02-25,0,PTBA
2652,2021-02-24,0,PTBA
2653,2021-02-23,1,PTBA
2654,2021-02-22,1,PTBA
2655,2021-02-19,1,PTBA
2656,2021-02-18,0,PTBA
2657,2021-02-17,1,PTBA
2658,2021-02-16,0,PTBA
2659,2021-02-15,1,PTBA
2660,2021-02-11,0,PTBA
2661,2021-02-10,0,PTBA
2662,2021-02-09,1,PTBA
2663,2021-02-08,1,PTBA
2664,2021-02-05,1,PTBA
2665,2021-02-04,0,PTBA
2666,2021-02-03,0,PTBA
2667,2021-02-02,1,PTBA
2668,2021-02-01,0,PTBA
2669,2021-01-29,0,PTBA
2670,2021-01-28,0,PTBA
2671,2021-01-27,1,PTBA
2672,2021-01-26,0,PTBA
2673,2021-01-25,0,PTBA
2674,2021-01-22,0,PTBA
2675,2021-01-21,1,PTBA
2676,2021-01-20,0,PTBA
2677,2021-01-19,1,PTBA
2678,2021-01-18,0,PTBA
2679,2021-01-15,0,PTBA
2680,2021-01-14,1,PTBA
2681,2021-01-13,1,PTBA
2682,2021-01-12,0,PTBA
2683,2021-01-11,1,PTBA
2684,2021-01-08,1,PTBA
2685,2021-01-07,0,PTBA
2686,2021-01-06,0,PTBA
2687,2021-01-05,0,PTBA
2688,2021-01-04,0,PTBA
2689,2020-12-30,0,PTBA
2690,2020-12-29,0,PTBA
2691,2020-12-28,1,PTBA
2692,2020-12-23,0,PTBA
2693,2020-12-22,1,PTBA
2694,2020-12-21,0,PTBA
2695,2020-12-18,0,PTBA
2696,2020-12-17,1,PTBA
2697,2020-12-16,1,PTBA
2698,2020-12-15,1,PTBA
2699,2020-12-14,1,PTBA
2700,2020-12-11,0,PTBA
2701,2020-12-10,1,PTBA
2702,2020-12-08,1,PTBA
2703,2020-12-07,1,PTBA
2704,2020-12-04,0,PTBA
2705,2020-12-03,1,PTBA
2706,2020-12-02,1,PTBA
2707,2020-12-01,0,PTBA
2708,2020-11-30,1,PTBA
2709,2020-11-27,1,PTBA
2710,2020-11-26,0,PTBA
2711,2020-11-25,1,PTBA
2712,2020-11-24,1,PTBA
2713,2020-11-23,0,PTBA
2714,2020-11-20,1,PTBA
2715,2020-11-19,0,PTBA
2716,2020-11-18,0,PTBA
2717,2020-11-17,1,PTBA
2718,2020-11-16,1,PTBA
2719,2020-11-13,0,PTBA
2720,2020-11-12,1,PTBA
2721,2020-11-11,0,PTBA
2722,2020-11-10,1,PTBA
2723,2020-11-09,1,PTBA
2724,2020-11-06,1,PTBA
2725,2020-11-05,0,PTBA
2726,2020-11-04,1,PTBA
2727,2020-11-03,0,PTBA
2728,2020-11-02,0,PTBA
2729,2020-10-27,1,PTBA
2730,2020-10-26,0,PTBA
2731,2020-10-23,0,PTBA
2732,2020-10-22,0,PTBA
2733,2020-10-21,0,PTBA
2734,2020-10-20,0,PTBA
2735,2020-10-19,1,PTBA
2736,2020-10-16,0,PTBA
2737,2020-10-15,1,PTBA
2738,2020-10-14,0,PTBA
2739,2020-10-13,1,PTBA
2740,2020-10-12,0,PTBA
2741,2020-10-09,1,PTBA
2742,2020-10-08,1,PTBA
2743,2020-10-07,1,PTBA
2744,2020-10-06,0,PTBA
2745,2020-10-05,0,PTBA
2746,2020-10-02,1,PTBA
2747,2020-10-01,0,PTBA
2748,2020-09-30,0,PTBA
2749,2020-09-29,0,PTBA
2750,2020-09-28,1,PTBA
2751,2020-09-25,0,PTBA
2752,2020-09-24,0,PTBA
2753,2020-09-23,1,PTBA
2754,2020-09-22,0,PTBA
2755,2020-09-21,0,PTBA
2756,2020-09-18,0,PTBA
2757,2020-09-17,0,PTBA
2758,2020-09-16,0,PTBA
2759,2020-09-15,1,PTBA
2760,2020-09-14,1,PTBA
2761,2020-09-11,0,PTBA
2762,2020-09-10,0,PTBA
2763,2020-09-09,0,PTBA
2764,2020-09-08,1,PTBA
2765,2020-09-07,0,PTBA
2766,2020-09-04,0,PTBA
2767,2020-09-03,1,PTBA
2768,2020-09-02,1,PTBA
2769,2020-09-01,0,PTBA
2770,2020-08-31,1,PTBA
2771,2020-08-28,0,PTBA
2772,2020-08-27,1,PTBA
2773,2020-08-26,1,PTBA
2774,2020-08-25,1,PTBA
2775,2020-08-24,1,PTBA
2776,2020-08-19,1,PTBA
2777,2020-08-18,0,PTBA
2778,2020-08-14,1,PTBA
2779,2020-08-13,0,PTBA
2780,2020-08-12,0,PTBA
2781,2020-08-11,1,PTBA
2782,2020-08-10,0,PTBA
2783,2020-08-07,1,PTBA
2784,2020-08-06,1,PTBA
2785,2020-08-05,1,PTBA
2786,2020-08-04,0,PTBA
2787,2020-08-03,0,PTBA
2788,2020-07-30,0,PTBA
2789,2020-07-29,0,PTBA
2790,2020-07-28,1,PTBA
2791,2020-07-27,0,PTBA
2792,2020-07-24,0,PTBA
2793,2020-07-23,0,PTBA
2794,2020-07-22,1,PTBA
2795,2020-07-21,0,PTBA
2796,2020-07-20,1,PTBA
2797,2020-07-17,0,PTBA
2798,2020-07-16,0,PTBA
2799,2020-07-15,1,PTBA
2800,2020-07-14,1,PTBA
2801,2020-07-13,0,PTBA
2802,2020-07-10,1,PTBA
2803,2020-07-09,1,PTBA
2804,2020-07-08,0,PTBA
2805,2020-07-07,1,PTBA
2806,2020-07-06,0,PTBA
2807,2020-07-03,0,PTBA
2808,2020-07-02,1,PTBA
2809,2020-07-01,0,PTBA
2810,2020-06-30,0,PTBA
2811,2020-06-29,0,PTBA
2812,2020-06-26,1,PTBA
2813,2020-06-25,0,PTBA
2814,2020-06-24,1,PTBA
2815,2020-06-23,0,PTBA
2816,2020-06-22,0,PTBA
2817,2020-06-19,0,PTBA
2818,2020-06-18,1,PTBA
2819,2020-06-17,1,PTBA
2820,2020-06-16,1,PTBA
2821,2020-06-15,1,PTBA
2822,2020-06-12,0,PTBA
2823,2020-06-11,0,PTBA
2824,2020-06-10,1,PTBA
2825,2020-06-09,1,PTBA
2826,2020-06-08,1,PTBA
2827,2020-06-05,1,PTBA
2828,2020-06-04,1,PTBA
2829,2020-06-03,1,PTBA
2830,2020-06-02,0,PTBA
2831,2020-05-29,0,PTBA
2832,2020-05-28,1,PTBA
2833,2020-05-27,1,PTBA
2834,2020-05-26,1,PTBA
2835,2020-05-20,0,PTBA
2836,2020-05-19,1,PTBA
2837,2020-05-18,0,PTBA
2838,2020-05-15,1,PTBA
2839,2020-05-14,0,PTBA
2840,2020-05-13,0,PTBA
2841,2020-05-12,1,PTBA
2842,2020-05-11,1,PTBA
2843,2020-05-08,1,PTBA
2844,2020-05-06,0,PTBA
2845,2020-05-05,0,PTBA
2846,2020-05-04,1,PTBA
2847,2020-04-30,1,PTBA
2848,2020-04-29,0,PTBA
2849,2020-04-28,0,PTBA
2850,2020-04-27,0,PTBA
2851,2020-04-24,0,PTBA
2852,2020-04-23,1,PTBA
2853,2020-04-22,0,PTBA
2854,2020-04-21,0,PTBA
2855,2020-04-20,1,PTBA
2856,2020-04-17,0,PTBA
2857,2020-04-16,0,PTBA
2858,2020-04-15,1,PTBA
2859,2020-04-14,1,PTBA
2860,2020-04-13,0,PTBA
2861,2020-04-09,0,PTBA
2862,2020-04-08,0,PTBA
2863,2020-04-07,1,PTBA
2864,2020-04-06,1,PTBA
2865,2020-04-03,0,PTBA
2866,2020-04-02,0,PTBA
2867,2020-04-01,1,PTBA
2868,2020-03-31,0,PTBA
2869,2020-03-30,0,PTBA
2870,2020-03-27,1,PTBA
2871,2020-03-26,1,PTBA
2872,2020-03-24,0,PTBA
2873,2020-03-23,1,PTBA
2874,2020-03-20,0,PTBA
2875,2020-03-19,0,PTBA
2876,2020-03-18,0,PTBA
2877,2020-03-17,0,PTBA
2878,2020-03-16,0,PTBA
2879,2020-03-13,0,PTBA
2880,2020-03-12,0,PTBA
2881,2021-03-12,1,SMGR
2882,2021-03-10,0,SMGR
2883,2021-03-09,0,SMGR
2884,2021-03-08,1,SMGR
2885,2021-03-05,0,SMGR
2886,2021-03-04,0,SMGR
2887,2021-03-03,1,SMGR
2888,2021-03-02,1,SMGR
2889,2021-03-01,1,SMGR
2890,2021-02-26,0,SMGR
2891,2021-02-25,0,SMGR
2892,2021-02-24,0,SMGR
2893,2021-02-23,0,SMGR
2894,2021-02-22,1,SMGR
2895,2021-02-19,0,SMGR
2896,2021-02-18,1,SMGR
2897,2021-02-17,0,SMGR
2898,2021-02-16,1,SMGR
2899,2021-02-15,1,SMGR
2900,2021-02-11,1,SMGR
2901,2021-02-10,0,SMGR
2902,2021-02-09,0,SMGR
2903,2021-02-08,1,SMGR
2904,2021-02-05,0,SMGR
2905,2021-02-04,0,SMGR
2906,2021-02-03,0,SMGR
2907,2021-02-02,1,SMGR
2908,2021-02-01,0,SMGR
2909,2021-01-29,0,SMGR
2910,2021-01-28,0,SMGR
2911,2021-01-27,1,SMGR
2912,2021-01-26,0,SMGR
2913,2021-01-25,0,SMGR
2914,2021-01-22,0,SMGR
2915,2021-01-21,1,SMGR
2916,2021-01-20,0,SMGR
2917,2021-01-19,1,SMGR
2918,2021-01-18,1,SMGR
2919,2021-01-15,0,SMGR
2920,2021-01-14,0,SMGR
2921,2021-01-13,0,SMGR
2922,2021-01-12,0,SMGR
2923,2021-01-11,0,SMGR
2924,2021-01-08,1,SMGR
2925,2021-01-07,0,SMGR
2926,2021-01-06,0,SMGR
2927,2021-01-05,1,SMGR
2928,2021-01-04,0,SMGR
2929,2020-12-30,0,SMGR
2930,2020-12-29,1,SMGR
2931,2020-12-28,0,SMGR
2932,2020-12-23,1,SMGR
2933,2020-12-22,0,SMGR
2934,2020-12-21,0,SMGR
2935,2020-12-18,1,SMGR
2936,2020-12-17,1,SMGR
2937,2020-12-16,1,SMGR
2938,2020-12-15,1,SMGR
2939,2020-12-14,0,SMGR
2940,2020-12-11,1,SMGR
2941,2020-12-10,0,SMGR
2942,2020-12-08,0,SMGR
2943,2020-12-07,0,SMGR
2944,2020-12-04,1,SMGR
2945,2020-12-03,0,SMGR
2946,2020-12-02,1,SMGR
2947,2020-12-01,0,SMGR
2948,2020-11-30,0,SMGR
2949,2020-11-27,0,SMGR
2950,2020-11-26,1,SMGR
2951,2020-11-25,0,SMGR
2952,2020-11-24,1,SMGR
2953,2020-11-23,1,SMGR
2954,2020-11-20,1,SMGR
2955,2020-11-19,0,SMGR
2956,2020-11-18,1,SMGR
2957,2020-11-17,0,SMGR
2958,2020-11-16,0,SMGR
2959,2020-11-13,1,SMGR
2960,2020-11-12,1,SMGR
2961,2020-11-11,1,SMGR
2962,2020-11-10,0,SMGR
2963,2020-11-09,1,SMGR
2964,2020-11-06,1,SMGR
2965,2020-11-05,1,SMGR
2966,2020-11-04,0,SMGR
2967,2020-11-03,0,SMGR
2968,2020-11-02,0,SMGR
2969,2020-10-27,1,SMGR
2970,2020-10-26,1,SMGR
2971,2020-10-23,0,SMGR
2972,2020-10-22,0,SMGR
2973,2020-10-21,1,SMGR
2974,2020-10-20,0,SMGR
2975,2020-10-19,1,SMGR
2976,2020-10-16,0,SMGR
2977,2020-10-15,0,SMGR
2978,2020-10-14,0,SMGR
2979,2020-10-13,1,SMGR
2980,2020-10-12,0,SMGR
2981,2020-10-09,1,SMGR
2982,2020-10-08,1,SMGR
2983,2020-10-07,0,SMGR
2984,2020-10-06,1,SMGR
2985,2020-10-05,0,SMGR
2986,2020-10-02,1,SMGR
2987,2020-10-01,1,SMGR
2988,2020-09-30,1,SMGR
2989,2020-09-29,1,SMGR
2990,2020-09-28,1,SMGR
2991,2020-09-25,1,SMGR
2992,2020-09-24,0,SMGR
2993,2020-09-23,1,SMGR
2994,2020-09-22,0,SMGR
2995,2020-09-21,1,SMGR
2996,2020-09-18,0,SMGR
2997,2020-09-17,0,SMGR
2998,2020-09-16,0,SMGR
2999,2020-09-15,1,SMGR
3000,2020-09-14,1,SMGR
3001,2020-09-11,0,SMGR
3002,2020-09-10,0,SMGR
3003,2020-09-09,0,SMGR
3004,2020-09-08,1,SMGR
3005,2020-09-07,0,SMGR
3006,2020-09-04,0,SMGR
3007,2020-09-03,0,SMGR
3008,2020-09-02,1,SMGR
3009,2020-09-01,0,SMGR
3010,2020-08-31,0,SMGR
3011,2020-08-28,1,SMGR
3012,2020-08-27,1,SMGR
3013,2020-08-26,1,SMGR
3014,2020-08-25,1,SMGR
3015,2020-08-24,0,SMGR
3016,2020-08-19,1,SMGR
3017,2020-08-18,0,SMGR
3018,2020-08-14,0,SMGR
3019,2020-08-13,1,SMGR
3020,2020-08-12,0,SMGR
3021,2020-08-11,0,SMGR
3022,2020-08-10,1,SMGR
3023,2020-08-07,1,SMGR
3024,2020-08-06,1,SMGR
3025,2020-08-05,1,SMGR
3026,2020-08-04,0,SMGR
3027,2020-08-03,0,SMGR
3028,2020-07-30,0,SMGR
3029,2020-07-29,1,SMGR
3030,2020-07-28,1,SMGR
3031,2020-07-27,0,SMGR
3032,2020-07-24,0,SMGR
3033,2020-07-23,0,SMGR
3034,2020-07-22,1,SMGR
3035,2020-07-21,1,SMGR
3036,2020-07-20,1,SMGR
3037,2020-07-17,0,SMGR
3038,2020-07-16,0,SMGR
3039,2020-07-15,1,SMGR
3040,2020-07-14,0,SMGR
3041,2020-07-13,0,SMGR
3042,2020-07-10,0,SMGR
3043,2020-07-09,1,SMGR
3044,2020-07-08,0,SMGR
3045,2020-07-07,1,SMGR
3046,2020-07-06,1,SMGR
3047,2020-07-03,0,SMGR
3048,2020-07-02,0,SMGR
3049,2020-07-01,1,SMGR
3050,2020-06-30,0,SMGR
3051,2020-06-29,0,SMGR
3052,2020-06-26,1,SMGR
3053,2020-06-25,0,SMGR
3054,2020-06-24,1,SMGR
3055,2020-06-23,0,SMGR
3056,2020-06-22,1,SMGR
3057,2020-06-19,0,SMGR
3058,2020-06-18,0,SMGR
3059,2020-06-17,1,SMGR
3060,2020-06-16,1,SMGR
3061,2020-06-15,1,SMGR
3062,2020-06-12,1,SMGR
3063,2020-06-11,0,SMGR
3064,2020-06-10,0,SMGR
3065,2020-06-09,1,SMGR
3066,2020-06-08,0,SMGR
3067,2020-06-05,0,SMGR
3068,2020-06-04,1,SMGR
3069,2020-06-03,0,SMGR
3070,2020-06-02,1,SMGR
3071,2020-05-29,1,SMGR
3072,2020-05-28,1,SMGR
3073,2020-05-27,1,SMGR
3074,2020-05-26,0,SMGR
3075,2020-05-20,0,SMGR
3076,2020-05-19,1,SMGR
3077,2020-05-18,0,SMGR
3078,2020-05-15,1,SMGR
3079,2020-05-14,1,SMGR
3080,2020-05-13,0,SMGR
3081,2020-05-12,1,SMGR
3082,2020-05-11,1,SMGR
3083,2020-05-08,0,SMGR
3084,2020-05-06,0,SMGR
3085,2020-05-05,0,SMGR
3086,2020-05-04,1,SMGR
3087,2020-04-30,1,SMGR
3088,2020-04-29,0,SMGR
3089,2020-04-28,1,SMGR
3090,2020-04-27,0,SMGR
3091,2020-04-24,0,SMGR
3092,2020-04-23,1,SMGR
3093,2020-04-22,0,SMGR
3094,2020-04-21,0,SMGR
3095,2020-04-20,0,SMGR
3096,2020-04-17,0,SMGR
3097,2020-04-16,0,SMGR
3098,2020-04-15,0,SMGR
3099,2020-04-14,0,SMGR
3100,2020-04-13,1,SMGR
3101,2020-04-09,0,SMGR
3102,2020-04-08,0,SMGR
3103,2020-04-07,1,SMGR
3104,2020-04-06,1,SMGR
3105,2020-04-03,0,SMGR
3106,2020-04-02,0,SMGR
3107,2020-04-01,1,SMGR
3108,2020-03-31,0,SMGR
3109,2020-03-30,1,SMGR
3110,2020-03-27,1,SMGR
3111,2020-03-26,0,SMGR
3112,2020-03-24,0,SMGR
3113,2020-03-23,1,SMGR
3114,2020-03-20,0,SMGR
3115,2020-03-19,0,SMGR
3116,2020-03-18,0,SMGR
3117,2020-03-17,0,SMGR
3118,2020-03-16,0,SMGR
3119,2020-03-13,0,SMGR
3120,2020-03-12,0,SMGR
3121,2021-03-12,1,TBIG
3122,2021-03-10,0,TBIG
3123,2021-03-09,0,TBIG
3124,2021-03-08,0,TBIG
3125,2021-03-05,0,TBIG
3126,2021-03-04,0,TBIG
3127,2021-03-03,0,TBIG
3128,2021-03-02,1,TBIG
3129,2021-03-01,1,TBIG
3130,2021-02-26,0,TBIG
3131,2021-02-25,0,TBIG
3132,2021-02-24,1,TBIG
3133,2021-02-23,0,TBIG
3134,2021-02-22,1,TBIG
3135,2021-02-19,0,TBIG
3136,2021-02-18,0,TBIG
3137,2021-02-17,1,TBIG
3138,2021-02-16,1,TBIG
3139,2021-02-15,0,TBIG
3140,2021-02-11,1,TBIG
3141,2021-02-10,0,TBIG
3142,2021-02-09,1,TBIG
3143,2021-02-08,0,TBIG
3144,2021-02-05,1,TBIG
3145,2021-02-04,0,TBIG
3146,2021-02-03,0,TBIG
3147,2021-02-02,1,TBIG
3148,2021-02-01,1,TBIG
3149,2021-01-29,0,TBIG
3150,2021-01-28,1,TBIG
3151,2021-01-27,1,TBIG
3152,2021-01-26,0,TBIG
3153,2021-01-25,0,TBIG
3154,2021-01-22,1,TBIG
3155,2021-01-21,1,TBIG
3156,2021-01-20,0,TBIG
3157,2021-01-19,1,TBIG
3158,2021-01-18,1,TBIG
3159,2021-01-15,0,TBIG
3160,2021-01-14,1,TBIG
3161,2021-01-13,1,TBIG
3162,2021-01-12,0,TBIG
3163,2021-01-11,0,TBIG
3164,2021-01-08,0,TBIG
3165,2021-01-07,0,TBIG
3166,2021-01-06,0,TBIG
3167,2021-01-05,1,TBIG
3168,2021-01-04,1,TBIG
3169,2020-12-30,0,TBIG
3170,2020-12-29,0,TBIG
3171,2020-12-28,1,TBIG
3172,2020-12-23,1,TBIG
3173,2020-12-22,1,TBIG
3174,2020-12-21,0,TBIG
3175,2020-12-18,0,TBIG
3176,2020-12-17,1,TBIG
3177,2020-12-16,0,TBIG
3178,2020-12-15,0,TBIG
3179,2020-12-14,0,TBIG
3180,2020-12-11,1,TBIG
3181,2020-12-10,0,TBIG
3182,2020-12-08,0,TBIG
3183,2020-12-07,1,TBIG
3184,2020-12-04,1,TBIG
3185,2020-12-03,0,TBIG
3186,2020-12-02,1,TBIG
3187,2020-12-01,0,TBIG
3188,2020-11-30,1,TBIG
3189,2020-11-27,1,TBIG
3190,2020-11-26,0,TBIG
3191,2020-11-25,1,TBIG
3192,2020-11-24,1,TBIG
3193,2020-11-23,0,TBIG
3194,2020-11-20,1,TBIG
3195,2020-11-19,0,TBIG
3196,2020-11-18,1,TBIG
3197,2020-11-17,0,TBIG
3198,2020-11-16,0,TBIG
3199,2020-11-13,1,TBIG
3200,2020-11-12,0,TBIG
3201,2020-11-11,0,TBIG
3202,2020-11-10,0,TBIG
3203,2020-11-09,1,TBIG
3204,2020-11-06,1,TBIG
3205,2020-11-05,0,TBIG
3206,2020-11-04,0,TBIG
3207,2020-11-03,1,TBIG
3208,2020-11-02,0,TBIG
3209,2020-10-27,1,TBIG
3210,2020-10-26,1,TBIG
3211,2020-10-23,1,TBIG
3212,2020-10-22,0,TBIG
3213,2020-10-21,1,TBIG
3214,2020-10-20,0,TBIG
3215,2020-10-19,1,TBIG
3216,2020-10-16,1,TBIG
3217,2020-10-15,1,TBIG
3218,2020-10-14,0,TBIG
3219,2020-10-13,1,TBIG
3220,2020-10-12,0,TBIG
3221,2020-10-09,1,TBIG
3222,2020-10-08,0,TBIG
3223,2020-10-07,1,TBIG
3224,2020-10-06,0,TBIG
3225,2020-10-05,0,TBIG
3226,2020-10-02,1,TBIG
3227,2020-10-01,1,TBIG
3228,2020-09-30,0,TBIG
3229,2020-09-29,0,TBIG
3230,2020-09-28,1,TBIG
3231,2020-09-25,0,TBIG
3232,2020-09-24,1,TBIG
3233,2020-09-23,1,TBIG
3234,2020-09-22,1,TBIG
3235,2020-09-21,1,TBIG
3236,2020-09-18,1,TBIG
3237,2020-09-17,0,TBIG
3238,2020-09-16,0,TBIG
3239,2020-09-15,1,TBIG
3240,2020-09-14,1,TBIG
3241,2020-09-11,1,TBIG
3242,2020-09-10,0,TBIG
3243,2020-09-09,0,TBIG
3244,2020-09-08,0,TBIG
3245,2020-09-07,1,TBIG
3246,2020-09-04,0,TBIG
3247,2020-09-03,0,TBIG
3248,2020-09-02,0,TBIG
3249,2020-09-01,1,TBIG
3250,2020-08-31,0,TBIG
3251,2020-08-28,1,TBIG
3252,2020-08-27,0,TBIG
3253,2020-08-26,1,TBIG
3254,2020-08-25,0,TBIG
3255,2020-08-24,0,TBIG
3256,2020-08-19,0,TBIG
3257,2020-08-18,1,TBIG
3258,2020-08-14,0,TBIG
3259,2020-08-13,1,TBIG
3260,2020-08-12,1,TBIG
3261,2020-08-11,1,TBIG
3262,2020-08-10,0,TBIG
3263,2020-08-07,1,TBIG
3264,2020-08-06,0,TBIG
3265,2020-08-05,1,TBIG
3266,2020-08-04,0,TBIG
3267,2020-08-03,0,TBIG
3268,2020-07-30,1,TBIG
3269,2020-07-29,1,TBIG
3270,2020-07-28,1,TBIG
3271,2020-07-27,0,TBIG
3272,2020-07-24,0,TBIG
3273,2020-07-23,1,TBIG
3274,2020-07-22,1,TBIG
3275,2020-07-21,0,TBIG
3276,2020-07-20,1,TBIG
3277,2020-07-17,0,TBIG
3278,2020-07-16,0,TBIG
3279,2020-07-15,1,TBIG
3280,2020-07-14,0,TBIG
3281,2020-07-13,1,TBIG
3282,2020-07-10,0,TBIG
3283,2020-07-09,1,TBIG
3284,2020-07-08,0,TBIG
3285,2020-07-07,0,TBIG
3286,2020-07-06,1,TBIG
3287,2020-07-03,0,TBIG
3288,2020-07-02,0,TBIG
3289,2020-07-01,0,TBIG
3290,2020-06-30,0,TBIG
3291,2020-06-29,0,TBIG
3292,2020-06-26,0,TBIG
3293,2020-06-25,0,TBIG
3294,2020-06-24,1,TBIG
3295,2020-06-23,0,TBIG
3296,2020-06-22,0,TBIG
3297,2020-06-19,1,TBIG
3298,2020-06-18,0,TBIG
3299,2020-06-17,1,TBIG
3300,2020-06-16,0,TBIG
3301,2020-06-15,1,TBIG
3302,2020-06-12,0,TBIG
3303,2020-06-11,1,TBIG
3304,2020-06-10,0,TBIG
3305,2020-06-09,0,TBIG
3306,2020-06-08,0,TBIG
3307,2020-06-05,1,TBIG
3308,2020-06-04,1,TBIG
3309,2020-06-03,0,TBIG
3310,2020-06-02,0,TBIG
3311,2020-05-29,0,TBIG
3312,2020-05-28,1,TBIG
3313,2020-05-27,1,TBIG
3314,2020-05-26,0,TBIG
3315,2020-05-20,0,TBIG
3316,2020-05-19,0,TBIG
3317,2020-05-18,1,TBIG
3318,2020-05-15,1,TBIG
3319,2020-05-14,0,TBIG
3320,2020-05-13,0,TBIG
3321,2020-05-12,0,TBIG
3322,2020-05-11,1,TBIG
3323,2020-05-08,0,TBIG
3324,2020-05-06,0,TBIG
3325,2020-05-05,0,TBIG
3326,2020-05-04,1,TBIG
3327,2020-04-30,0,TBIG
3328,2020-04-29,1,TBIG
3329,2020-04-28,0,TBIG
3330,2020-04-27,1,TBIG
3331,2020-04-24,0,TBIG
3332,2020-04-23,1,TBIG
3333,2020-04-22,1,TBIG
3334,2020-04-21,0,TBIG
3335,2020-04-20,1,TBIG
3336,2020-04-17,1,TBIG
3337,2020-04-16,1,TBIG
3338,2020-04-15,1,TBIG
3339,2020-04-14,0,TBIG
3340,2020-04-13,1,TBIG
3341,2020-04-09,0,TBIG
3342,2020-04-08,0,TBIG
3343,2020-04-07,1,TBIG
3344,2020-04-06,1,TBIG
3345,2020-04-03,0,TBIG
3346,2020-04-02,0,TBIG
3347,2020-04-01,1,TBIG
3348,2020-03-31,0,TBIG
3349,2020-03-30,0,TBIG
3350,2020-03-27,1,TBIG
3351,2020-03-26,0,TBIG
3352,2020-03-24,0,TBIG
3353,2020-03-23,1,TBIG
3354,2020-03-20,0,TBIG
3355,2020-03-19,0,TBIG
3356,2020-03-18,0,TBIG
3357,2020-03-17,0,TBIG
3358,2020-03-16,1,TBIG
3359,2020-03-13,0,TBIG
3360,2020-03-12,0,TBIG
3361,2021-03-12,0,TKIM
3362,2021-03-10,0,TKIM
3363,2021-03-09,1,TKIM
3364,2021-03-08,0,TKIM
3365,2021-03-05,0,TKIM
3366,2021-03-04,0,TKIM
3367,2021-03-03,0,TKIM
3368,2021-03-02,0,TKIM
3369,2021-03-01,0,TKIM
3370,2021-02-26,0,TKIM
3371,2021-02-25,0,TKIM
3372,2021-02-24,1,TKIM
